ITEMID,STOREID,WEEKID,SALES
A119-A101-POS,945289,49,4008.48
B209-B103-POS,945289,49,8030.8
B210-B103-POS,945289,49,35.09
B218-B103-POS,945289,49,9514.25
B220-B103-POS,945289,49,3684.32
B219-B103-POS,945375,49,9270.03
B229-B104-POS,945375,49,4808.99
B209-B103-POS,945418,49,5955.64
B210-B103-POS,945418,49,9412.47
B218-B103-POS,945418,49,4813.64
B219-B103-POS,945418,49,1908.97
B220-B103-POS,945418,49,8417.24
B230-B104-POS,945418,49,4804.08
B209-B103-POS,945461,49,5477.14
B210-B103-POS,945461,49,2109.49
B220-B103-POS,945461,49,8101.95
B230-B104-POS,945461,49,2535.08
B209-B103-POS,945504,49,595.01
B210-B103-POS,945504,49,4372.57
B219-B103-POS,945504,49,4455.8
B229-B104-POS,945504,49,2399.68
B209-B103-POS,945977,49,5023.02
B210-B103-POS,945977,49,1924.28
B229-B104-POS,945977,49,83.31
B210-B103-POS,946063,49,6584.64
B220-B103-POS,946063,49,548.99
B210-B103-POS,946579,49,6646.43
B218-B103-POS,946579,49,6671.8
B220-B103-POS,946579,49,212.81
B210-B103-POS,946665,49,61.55
B218-B103-POS,946665,49,4288.31
B220-B103-POS,946665,49,7493.97
B210-B103-POS,946708,49,9582.41
B220-B103-POS,946708,49,7583.83
B230-B104-POS,946708,49,941.24
A110-A100-POS,946751,49,1211.49
B210-B103-POS,946751,49,2657.87
B219-B103-POS,946751,49,427.86
B220-B103-POS,946751,49,8494.29
B230-B104-POS,946751,49,7171.44
A119-A101-POS,946794,49,5861.66
B210-B103-POS,946794,49,7632.34
B218-B103-POS,946794,49,2475.82
B220-B103-POS,946794,49,7222.07
B210-B103-POS,946880,49,4474.52
B220-B103-POS,946880,49,9807.7
B210-B103-POS,946923,49,3930.08
B219-B103-POS,946923,49,4934.59
B230-B104-POS,946923,49,4603.34
B209-B103-POS,947052,49,9470.41
B210-B103-POS,947052,49,9271.9
B220-B103-POS,947052,49,812.01
B230-B104-POS,947052,49,5542.72
B209-B103-POS,947095,49,6909.5
B210-B103-POS,947095,49,894.48
B220-B103-POS,947095,49,9971.14
B230-B104-POS,947095,49,7370.18
B209-B103-POS,947138,49,2882.74
B210-B103-POS,947138,49,2402.27
B220-B103-POS,947138,49,611.17
B229-B104-POS,947138,49,7160.95
B209-B103-POS,947181,49,6608.72
B210-B103-POS,947181,49,7475.04
B218-B103-POS,947181,49,9223.16
B220-B103-POS,947181,49,9262.27
B226-B104-POS,947181,49,8773.74
B230-B104-POS,947181,49,3993.78
B209-B103-POS,947267,49,3456.97
B210-B103-POS,947267,49,7393.03
B229-B104-POS,947267,49,7283.38
B218-B103-POS,947353,49,1682.86
B220-B103-POS,947353,49,7769.34
B229-B104-POS,947353,49,6864.52
B210-B103-POS,947396,49,1799.55
B220-B103-POS,947396,49,1191.03
B230-B104-POS,947396,49,7839.19
B209-B103-POS,947568,49,8634.1
B210-B103-POS,947568,49,3540.23
B218-B103-POS,947568,49,286.65
B219-B103-POS,947568,49,7448.19
B230-B104-POS,947568,49,1134.01
B209-B103-POS,947654,49,1479.1
B210-B103-POS,947654,49,8194.08
B220-B103-POS,947654,49,9494.03
B210-B103-POS,947955,49,1166.71
B220-B103-POS,947955,49,3383.35
B229-B104-POS,947955,49,3682.46
B230-B104-POS,947955,49,3715.03
B210-B103-POS,947998,49,1354.87
B218-B103-POS,947998,49,7144.72
B219-B103-POS,947998,49,9769.36
B220-B103-POS,947998,49,6531.15
B210-B103-POS,948041,49,6522.54
B218-B103-POS,948041,49,5038.16
B220-B103-POS,948041,49,2299.31
B209-B103-POS,948084,49,9874.58
B210-B103-POS,948084,49,6153.95
B218-B103-POS,948084,49,2177.8
B220-B103-POS,948084,49,9860.46
B226-B104-POS,948084,49,1159.24
B229-B104-POS,948084,49,9326.73
B210-B103-POS,948127,49,7462.37
B218-B103-POS,948127,49,7731.75
B219-B103-POS,948127,49,3075.8
B220-B103-POS,948127,49,7738.68
A101-A100-POS,948170,49,390.41
B220-B103-POS,948170,49,2174.59
B230-B104-POS,948170,49,6156.09
B209-B103-POS,948213,49,6280.42
B210-B103-POS,948213,49,9240.83
B220-B103-POS,948213,49,7391.76
B209-B103-POS,948256,49,4158.5
B210-B103-POS,948256,49,846.71
B218-B103-POS,948256,49,6107.59
B229-B104-POS,948299,49,5030.04
B209-B103-POS,948385,49,4082.17
B210-B103-POS,948385,49,4967.09
B220-B103-POS,948385,49,1351.92
B210-B103-POS,948428,49,1323.96
B218-B103-POS,948428,49,2030.44
A104-A100-POS,948600,49,8544.66
B209-B103-POS,948600,49,5936.14
B210-B103-POS,948600,49,3411.55
B218-B103-POS,948600,49,1660.96
B219-B103-POS,948600,49,2761.62
B220-B103-POS,948600,49,8714.46
B230-B104-POS,948600,49,8594.34
B209-B103-POS,948643,49,6654.91
B209-B103-POS,948729,49,6508.15
B210-B103-POS,948729,49,4101.73
B220-B103-POS,948729,49,5874.61
B230-B104-POS,948729,49,2283.68
B209-B103-POS,948772,49,4692.18
B210-B103-POS,948772,49,1117.81
B220-B103-POS,948772,49,8561.21
B219-B103-POS,948815,49,5.13
B218-B103-POS,948858,49,5319.72
B220-B103-POS,948858,49,687.66
B210-B103-POS,948901,49,6856.84
B218-B103-POS,948901,49,3645.1
B210-B103-POS,948944,49,2596.3
B220-B103-POS,948944,49,7117.24
B229-B104-POS,948944,49,6150.2
B209-B103-POS,948987,49,915.38
B210-B103-POS,948987,49,1841.53
B218-B103-POS,948987,49,968.16
B219-B103-POS,948987,49,3863.63
B226-B104-POS,948987,49,5394.44
B229-B104-POS,948987,49,3792.79
A109-A100-POS,949030,49,3475.18
A110-A100-POS,949030,49,5263.17
B210-B103-POS,949030,49,9073.09
B220-B103-POS,949030,49,8255.84
B209-B103-POS,949116,49,7512.99
B210-B103-POS,949116,49,924.5
B218-B103-POS,949116,49,3827.39
B229-B104-POS,949116,49,2857.69
A104-A100-POS,949202,49,6546.76
B210-B103-POS,949202,49,3483.48
B218-B103-POS,949202,49,2065.22
B220-B103-POS,949202,49,2628.5
B226-B104-POS,949202,49,3003.94
B209-B103-POS,949245,49,8013.67
B210-B103-POS,949245,49,4636.25
B220-B103-POS,949245,49,5330.73
B229-B104-POS,949245,49,293.19
B209-B103-POS,949288,49,1694.42
B210-B103-POS,949288,49,2592.59
B220-B103-POS,949288,49,7479.6
B230-B104-POS,949288,49,6958.42
A104-A100-POS,949331,49,3911.92
B210-B103-POS,949331,49,571.39
B226-B104-POS,949331,49,2140.34
B209-B103-POS,949374,49,2197.44
B218-B103-POS,949374,49,7442.59
B220-B103-POS,949374,49,5898.69
B210-B103-POS,949460,49,9249.29
B220-B103-POS,949460,49,2464.15
B229-B104-POS,949460,49,8814.41
A107-A100-POS,949718,49,6132.86
B210-B103-POS,949718,49,1930.8
B218-B103-POS,949718,49,2570.07
B220-B103-POS,949718,49,5495.97
B230-B104-POS,949718,49,2855.21
B210-B103-POS,949761,49,4219.87
B220-B103-POS,949761,49,6027.19
B230-B104-POS,949761,49,9543.48
B209-B103-POS,949847,49,2041.67
B210-B103-POS,949847,49,5301.4
B209-B103-POS,949933,49,395.48
B210-B103-POS,949933,49,7399.88
B218-B103-POS,949933,49,2307.29
B219-B103-POS,949933,49,2119.36
B229-B104-POS,949933,49,2965.62
B210-B103-POS,950062,49,6093.52
B229-B104-POS,950062,49,3728.22
B210-B103-POS,950105,49,3013.28
B219-B103-POS,950105,49,6063.89
B220-B103-POS,950105,49,4441.61
B226-B104-POS,950105,49,9688.03
B229-B104-POS,950105,49,2248.95
B209-B103-POS,950148,49,2048.14
B210-B103-POS,950148,49,5293
B220-B103-POS,950148,49,9767.29
B210-B103-POS,950191,49,4390.2
B219-B103-POS,950191,49,6522.6
B220-B103-POS,950191,49,5313.69
B230-B104-POS,950191,49,3590.08
B209-B103-POS,1021657,49,3271.72
B210-B103-POS,1021657,49,8239.28
B219-B103-POS,1021657,49,1931.19
B220-B103-POS,1021657,49,3600.78
B209-B103-POS,1021829,49,9291.54
B210-B103-POS,1021829,49,3965.33
B219-B103-POS,1021829,49,4767.07
B220-B103-POS,1021829,49,2659.64
B229-B104-POS,1021829,49,5247.9
A101-A100-POS,1021872,49,1449.55
A104-A100-POS,1021872,49,2572.05
B210-B103-POS,1021872,49,4714.65
B220-B103-POS,1021872,49,1237.38
B218-B103-POS,1021915,49,8580.75
B219-B103-POS,1021915,49,9952.5
B220-B103-POS,1021915,49,7742.3
B209-B103-POS,1021958,49,2525.03
B210-B103-POS,1021958,49,6637
B220-B103-POS,1021958,49,7070.04
B220-B103-POS,1022001,49,2545.49
B209-B103-POS,1022044,49,6356.54
B210-B103-POS,1022044,49,9808.73
B218-B103-POS,1022044,49,2197.8
B220-B103-POS,1022044,49,1886.86
B220-B103-POS,1022087,49,7973.79
B209-B103-POS,1022130,49,7382.77
B210-B103-POS,1022130,49,3496.57
B219-B103-POS,1022130,49,3269.88
B220-B103-POS,1022130,49,3337.56
B209-B103-POS,1022173,49,57.88
B210-B103-POS,1022173,49,1299.45
B219-B103-POS,1022173,49,8424.23
B220-B103-POS,1022173,49,7230.02
B229-B104-POS,1022173,49,2979.92
B209-B103-POS,1022259,49,2375.33
B218-B103-POS,1022259,49,9286.97
B220-B103-POS,1022259,49,8345.69
B210-B103-POS,1022302,49,5647.17
B219-B103-POS,1022302,49,7175.52
B220-B103-POS,1022302,49,5106.58
B209-B103-POS,1022345,49,9235.64
B210-B103-POS,1022345,49,5762.01
B218-B103-POS,1022345,49,927.83
B220-B103-POS,1022345,49,1809.4
B209-B103-POS,1022431,49,4096.86
B210-B103-POS,1022431,49,1655.18
B218-B103-POS,1022431,49,7195.79
B220-B103-POS,1022431,49,5953.91
B226-B104-POS,1022431,49,5050.4
B229-B104-POS,1022431,49,5201.04
B209-B103-POS,1022474,49,4457.97
B210-B103-POS,1022474,49,963.97
B218-B103-POS,1022474,49,1346.49
B219-B103-POS,1022474,49,991.59
B220-B103-POS,1022474,49,7144.91
B229-B104-POS,1022474,49,5918.91
B210-B103-POS,1022517,49,1843.12
B220-B103-POS,1022517,49,7889.12
B209-B103-POS,1022603,49,9900.18
B210-B103-POS,1022603,49,8158.49
B218-B103-POS,1022603,49,8962.4
A104-A100-POS,1022646,49,1864.05
A107-A100-POS,1022646,49,2676.65
B209-B103-POS,1022646,49,7996.2
B210-B103-POS,1022646,49,299.9
B218-B103-POS,1022646,49,8293.99
B219-B103-POS,1022646,49,3716.57
B220-B103-POS,1022646,49,6185.75
B229-B104-POS,1022646,49,521.59
B210-B103-POS,1022689,49,5096.92
B219-B103-POS,1022689,49,9560.4
B220-B103-POS,1022689,49,2109.89
B209-B103-POS,1022732,49,9067.64
B209-B103-POS,1022775,49,7590.4
B210-B103-POS,1022775,49,1848.98
B218-B103-POS,1022775,49,3838.51
B219-B103-POS,1022775,49,4099.13
B220-B103-POS,1022775,49,1446.34
B230-B104-POS,1022775,49,7546.26
B218-B103-POS,1022818,49,4487.91
B220-B103-POS,1022818,49,8423.6
B210-B103-POS,1022861,49,3682.11
B220-B103-POS,1022861,49,6730.12
A107-A100-POS,1022904,49,9446.47
B209-B103-POS,1022904,49,2118.51
B210-B103-POS,1022904,49,615.83
B220-B103-POS,1022904,49,4722.14
B209-B103-POS,1022947,49,9051.43
B210-B103-POS,1022947,49,9924.66
B210-B103-POS,1022990,49,6154.06
B220-B103-POS,1022990,49,8859.51
B209-B103-POS,1023033,49,5153.79
B210-B103-POS,1023033,49,9970.38
B229-B104-POS,1023033,49,4967.31
B209-B103-POS,1023076,49,5694.46
B210-B103-POS,1023076,49,5170.54
B218-B103-POS,1023076,49,712.05
B219-B103-POS,1023076,49,6636.51
B220-B103-POS,1023076,49,3988.28
B210-B103-POS,1023248,49,1288.07
B210-B103-POS,1023291,49,3577.88
B218-B103-POS,1023291,49,6159.46
B219-B103-POS,1023291,49,195.74
B220-B103-POS,1023291,49,1107.04
B230-B104-POS,1023291,49,5531.06
B210-B103-POS,1023334,49,4733.33
B218-B103-POS,1023334,49,2964.51
B219-B103-POS,1023334,49,3823.35
B220-B103-POS,1023334,49,3930.58
B220-B103-POS,1023377,49,2790.27
B209-B103-POS,1023420,49,104.77
B210-B103-POS,1023420,49,7286.47
B218-B103-POS,1023420,49,7728.14
B219-B103-POS,1023420,49,9679.55
B220-B103-POS,1023420,49,3631.56
B229-B104-POS,1023420,49,7510.31
B209-B103-POS,1023463,49,2142.83
B210-B103-POS,1023463,49,6298.17
B220-B103-POS,1023463,49,9881.13
B226-B104-POS,1023463,49,3855.06
B229-B104-POS,1023463,49,1164.4
B230-B104-POS,1023463,49,4168.16
A108-A100-POS,1023592,49,1268.26
A110-A100-POS,1023592,49,6733.76
B209-B103-POS,1023592,49,2950.85
B210-B103-POS,1023592,49,3594.92
B219-B103-POS,1023592,49,6752.14
B220-B103-POS,1023592,49,1699.85
B209-B103-POS,1023678,49,4308.62
B210-B103-POS,1023678,49,2065.98
B220-B103-POS,1023678,49,2286.7
B229-B104-POS,1023678,49,9555.26
B218-B103-POS,1023764,49,4651.95
B219-B103-POS,1023764,49,5008.26
B220-B103-POS,1023764,49,2531.27
B229-B104-POS,1023764,49,6714.27
B209-B103-POS,1023850,49,942.81
B210-B103-POS,1023850,49,6945.74
B220-B103-POS,1023850,49,8472.2
A105-A100-POS,1023936,49,1020.82
A107-A100-POS,1023936,49,17.32
B210-B103-POS,1023936,49,7687.89
B218-B103-POS,1023936,49,6709.2
B220-B103-POS,1023936,49,9187.77
B226-B104-POS,1023936,49,794.58
B210-B103-POS,1023979,49,6690.77
B220-B103-POS,1023979,49,9134.89
B210-B103-POS,1024022,49,2755
B220-B103-POS,1024022,49,1886.19
B210-B103-POS,1024065,49,5625.85
B219-B103-POS,1024065,49,6250.44
B220-B103-POS,1024065,49,5228.65
B210-B103-POS,1024194,49,1510.55
B220-B103-POS,1024194,49,689.71
B210-B103-POS,1024237,49,7009.91
B220-B103-POS,1024237,49,11.42
B210-B103-POS,1024280,49,6479.21
B210-B103-POS,1024366,49,7027.76
B220-B103-POS,1024366,49,244.65
B210-B103-POS,1024452,49,8271.09
B220-B103-POS,1024452,49,9903.6
B229-B104-POS,1024452,49,8271.34
A104-A100-POS,1024538,49,928.42
A107-A100-POS,1024538,49,8362.91
A119-A101-POS,1024538,49,7089.67
B209-B103-POS,1024538,49,5536.87
B210-B103-POS,1024538,49,5962.35
B218-B103-POS,1024538,49,182.38
B220-B103-POS,1024538,49,8792.55
B229-B104-POS,1024538,49,1698.09
B209-B103-POS,1024581,49,7088.21
B210-B103-POS,1024581,49,6800.19
B220-B103-POS,1024581,49,5496.92
B209-B103-POS,1024624,49,1931.77
B210-B103-POS,1024624,49,9092.06
B219-B103-POS,1024624,49,5960.96
B220-B103-POS,1024624,49,1373.77
B229-B104-POS,1024624,49,2447.49
B210-B103-POS,1024667,49,1857.62
B219-B103-POS,1024667,49,6272.72
B220-B103-POS,1024667,49,5761.35
B226-B104-POS,1024667,49,3551.49
B209-B103-POS,1024710,49,2694.12
B218-B103-POS,1024710,49,7688.81
B219-B103-POS,1024710,49,1247.46
B220-B103-POS,1024710,49,1499.08
B229-B104-POS,1024710,49,7943.27
B209-B103-POS,1024796,49,9860.57
B210-B103-POS,1024796,49,7501.44
B220-B103-POS,1024796,49,5248.2
B230-B104-POS,1024796,49,4945.44
B220-B103-POS,1024839,49,1544.78
B209-B103-POS,1025054,49,2373.13
B210-B103-POS,1025054,49,1457.67
B219-B103-POS,1025054,49,8387.71
B220-B103-POS,1025054,49,9219.6
B229-B104-POS,1025054,49,2627.52
B209-B103-POS,1025097,49,7550.3
B220-B103-POS,1025097,49,5314.21
B230-B104-POS,1025097,49,8214.48
B209-B103-POS,1025226,49,3606.56
B210-B103-POS,1025226,49,2498.41
B218-B103-POS,1025226,49,4864.68
B220-B103-POS,1025226,49,4880.08
B209-B103-POS,1025312,49,1821.77
B210-B103-POS,1025312,49,429.62
B218-B103-POS,1025312,49,9876.45
B219-B103-POS,1025312,49,2921.42
B210-B103-POS,1025355,49,3327.29
B219-B103-POS,1025355,49,4675.11
B220-B103-POS,1025355,49,1552.27
B229-B104-POS,1025355,49,9679.61
B210-B103-POS,1025441,49,4462.64
B218-B103-POS,1025441,49,9359.8
B219-B103-POS,1025441,49,5877.81
B220-B103-POS,1025441,49,3761.9
B226-B104-POS,1025441,49,7931.46
B229-B104-POS,1025441,49,3209.53
A107-A100-POS,1025484,49,259.35
B210-B103-POS,1025484,49,8695.61
B219-B103-POS,1025484,49,4979.13
B220-B103-POS,1025484,49,2016.54
B229-B104-POS,1025484,49,6280.05
B209-B103-POS,1025527,49,1990.21
B210-B103-POS,1025527,49,9650.13
B218-B103-POS,1025527,49,4857.25
B220-B103-POS,1025527,49,9944.51
B209-B103-POS,1025570,49,815.4
B210-B103-POS,1025570,49,9981.25
B218-B103-POS,1025570,49,94.35
B220-B103-POS,1025570,49,8939.1
B229-B104-POS,1025570,49,4369.65
A105-A100-POS,1025613,49,3065.8
B218-B103-POS,1025613,49,5053.4
B220-B103-POS,1025613,49,5851.21
B229-B104-POS,1025613,49,4153.63
B209-B103-POS,1025656,49,9443.01
B210-B103-POS,1025656,49,1873.73
B220-B103-POS,1025656,49,5840.78
B209-B103-POS,1025742,49,2582.68
B210-B103-POS,1025742,49,1959.8
B220-B103-POS,1025742,49,5732.19
B209-B103-POS,1025785,49,6697.82
B210-B103-POS,1025785,49,7285.98
B220-B103-POS,1025785,49,8401.29
B229-B104-POS,1025785,49,9383.74
B209-B103-POS,1025871,49,6726.35
B210-B103-POS,1025871,49,8436.24
B219-B103-POS,1025871,49,892.76
B220-B103-POS,1025871,49,7250.52
A105-A100-POS,1025914,49,3404.1
B209-B103-POS,1025914,49,2464.43
B210-B103-POS,1025914,49,1985.86
B218-B103-POS,1025914,49,8055.42
B220-B103-POS,1025914,49,948.05
B209-B103-POS,1025957,49,1939.61
B210-B103-POS,1025957,49,2118.4
B218-B103-POS,1025957,49,3363.6
B220-B103-POS,1025957,49,1701.38
B229-B104-POS,1025957,49,698.51
B209-B103-POS,1026000,49,9921.14
B210-B103-POS,1026000,49,8251.09
B218-B103-POS,1026000,49,8510.1
B220-B103-POS,1026000,49,8509.43
B210-B103-POS,1026086,49,4141.42
B220-B103-POS,1026086,49,6193.74
B220-B103-POS,1026129,49,5062.34
B229-B104-POS,1026129,49,1779.24
B218-B103-POS,1026172,49,5654.61
B209-B103-POS,961457,50,5459.2
B210-B103-POS,961457,50,7068.25
B218-B103-POS,961457,50,4665.64
B220-B103-POS,961457,50,4302.13
B229-B104-POS,961457,50,8487.01
B209-B103-POS,961543,50,4152.46
B210-B103-POS,961543,50,266.48
B219-B103-POS,961543,50,8030.23
B220-B103-POS,961543,50,7054.8
B209-B103-POS,961586,50,5941.64
B210-B103-POS,961586,50,3521.82
B218-B103-POS,961586,50,7569.91
B219-B103-POS,961586,50,1859.32
B230-B104-POS,961586,50,9388.83
B209-B103-POS,961629,50,2720.53
B210-B103-POS,961629,50,9670.21
B218-B103-POS,961629,50,1710.49
B219-B103-POS,961629,50,4408.14
B220-B103-POS,961629,50,-484.65
B226-B104-POS,961629,50,5233.06
B229-B104-POS,961629,50,1835.67
B230-B104-POS,961629,50,8062.86
A119-A101-POS,961715,50,5643.27
B209-B103-POS,961715,50,7113.05
B210-B103-POS,961715,50,6871.36
B218-B103-POS,961715,50,5540.22
B220-B103-POS,961715,50,6079.5
B209-B103-POS,961801,50,4457.38
B210-B103-POS,961801,50,688.09
B219-B103-POS,961801,50,4270.39
B220-B103-POS,961801,50,2157.72
B229-B104-POS,961801,50,8215.71
B230-B104-POS,961801,50,3992.89
A107-A100-POS,961973,50,6210.52
A119-A101-POS,961973,50,2741.71
B209-B103-POS,961973,50,9080.03
B210-B103-POS,961973,50,7090.7
B220-B103-POS,961973,50,7535.5
B229-B104-POS,961973,50,4269.72
B209-B103-POS,962059,50,475.81
B210-B103-POS,962059,50,24.96
B218-B103-POS,962059,50,3384.36
B220-B103-POS,962059,50,2064.92
B230-B104-POS,962059,50,6364.04
A107-A100-POS,962102,50,7278.67
A119-A101-POS,962102,50,4026.65
B209-B103-POS,962102,50,9738.68
B210-B103-POS,962102,50,2915.96
B218-B103-POS,962102,50,5550.9
B219-B103-POS,962102,50,4578.33
B220-B103-POS,962102,50,2709.56
B229-B104-POS,962102,50,6377.59
B209-B103-POS,962188,50,3401.73
B210-B103-POS,962188,50,6621.86
B218-B103-POS,962188,50,9523.18
B219-B103-POS,962188,50,8243.35
B209-B103-POS,962274,50,6948.94
B210-B103-POS,962274,50,5973.62
B218-B103-POS,962274,50,2837.14
B219-B103-POS,962274,50,1178.99
B220-B103-POS,962274,50,5786.17
B229-B104-POS,962274,50,5069.79
B230-B104-POS,962274,50,379.18
A104-A100-POS,962317,50,2080.01
A109-A100-POS,962317,50,8915.76
B209-B103-POS,962317,50,9544.37
B210-B103-POS,962317,50,4999.65
B218-B103-POS,962317,50,5653.15
B220-B103-POS,962317,50,3585.11
B209-B103-POS,962360,50,8842.97
B210-B103-POS,962360,50,5382.64
B218-B103-POS,962360,50,9378.52
B220-B103-POS,962360,50,4227.9
B209-B103-POS,962403,50,3558.81
B210-B103-POS,962403,50,5946.66
B218-B103-POS,962403,50,2583.92
B219-B103-POS,962403,50,9864.86
B220-B103-POS,962403,50,3374.52
B226-B104-POS,962403,50,5089.87
A104-A100-POS,962446,50,3202.91
B209-B103-POS,962446,50,2820.08
B210-B103-POS,962446,50,7568.12
B218-B103-POS,962446,50,4753.69
B219-B103-POS,962446,50,-800.71
B220-B103-POS,962446,50,293.73
B209-B103-POS,962489,50,7946.96
B210-B103-POS,962489,50,9264.34
B218-B103-POS,962489,50,4721.55
B219-B103-POS,962489,50,2731.01
B220-B103-POS,962489,50,8060.38
B209-B103-POS,962532,50,1276.76
B210-B103-POS,962532,50,8042.81
B220-B103-POS,962532,50,9986.21
B209-B103-POS,962575,50,5501.72
B210-B103-POS,962575,50,8031.94
B209-B103-POS,962747,50,-661
B210-B103-POS,962747,50,6105.29
B218-B103-POS,962747,50,8061.72
B219-B103-POS,962747,50,5165.72
B220-B103-POS,962747,50,5393.44
B229-B104-POS,962747,50,7762.16
B230-B104-POS,962747,50,4509.4
B209-B103-POS,962790,50,3542.92
B210-B103-POS,962790,50,8177.25
B220-B103-POS,962790,50,1526.43
B229-B104-POS,962790,50,9799.15
A104-A100-POS,962833,50,1650.98
A107-A100-POS,962833,50,7973.36
B209-B103-POS,962833,50,8992.19
B210-B103-POS,962833,50,6699.72
A107-A100-POS,962876,50,3395.96
B209-B103-POS,962876,50,5857.26
B210-B103-POS,962876,50,9548.51
B220-B103-POS,962876,50,2978.31
B229-B104-POS,962876,50,4347.76
B209-B103-POS,962962,50,8491.37
B210-B103-POS,962962,50,9783.8
A107-A100-POS,963005,50,5848.2
A120-A101-POS,963005,50,9550.46
B209-B103-POS,963005,50,7018.57
B210-B103-POS,963005,50,1882.48
B218-B103-POS,963005,50,3635.25
B219-B103-POS,963005,50,2592.86
B220-B103-POS,963005,50,8215.7
B209-B103-POS,963048,50,8369.33
B210-B103-POS,963048,50,5090.45
B218-B103-POS,963048,50,7834.33
B220-B103-POS,963048,50,2684.25
B229-B104-POS,963048,50,8377.52
B230-B104-POS,963048,50,1287.32
B209-B103-POS,963091,50,5000.35
B210-B103-POS,963091,50,4555.3
B219-B103-POS,963091,50,5711.09
B229-B104-POS,963091,50,6136.05
A109-A100-POS,963134,50,-774.2
B209-B103-POS,963134,50,1741.96
B210-B103-POS,963134,50,9814.21
B219-B103-POS,963134,50,980.16
B209-B103-POS,963220,50,3352.63
B210-B103-POS,963220,50,3893.21
B218-B103-POS,963220,50,6402.94
B219-B103-POS,963220,50,2196.55
B220-B103-POS,963220,50,7989.65
B230-B104-POS,963220,50,6941.02
B209-B103-POS,963263,50,6786.5
B210-B103-POS,963263,50,572.95
B219-B103-POS,963263,50,3191.21
B229-B104-POS,963263,50,9199.71
B209-B103-POS,963306,50,5071.55
B210-B103-POS,963306,50,7557.66
B220-B103-POS,963306,50,4253.98
B230-B104-POS,963306,50,847.21
B209-B103-POS,963349,50,5910.44
B210-B103-POS,963349,50,6185.5
B218-B103-POS,963349,50,8932.25
B219-B103-POS,963349,50,8624.21
B229-B104-POS,963349,50,980.94
